,,jona31:LASI,,,jona31:RASI,,,jona31:LPSI,,,jona31:RPSI,,,jona31:LTHI,,,jona31:LKNE,,,jona31:LTIB,,,jona31:LANK,,,jona31:LHEE,,,jona31:LTOE,,,jona31:RTHI,,,jona31:RKNE,,,jona31:RTIB,,,jona31:RANK,,,jona31:RHEE,,,jona31:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
160,0,-200.401489,-568.840637,899.359131,7.117693,-598.539795,861.241760,-227.032028,-809.757202,912.169128,-71.575867,-840.563843,915.899353,-275.337341,-588.487000,669.881409,-245.401291,-586.084412,455.598236,-233.948959,-604.795715,240.496597,-202.101791,-580.790527,100.757698,-164.980270,-635.924500,85.341080,-139.217163,-359.355103,56.112507,99.230194,-699.834961,629.448730,91.218185,-738.194092,458.214355,59.712471,-911.194641,351.471558,11.375252,-1054.689453,257.100403,-44.409618,-1073.861206,295.498230,-20.086405,-1005.122192,55.280807
161,0,-202.340576,-560.806213,900.256042,5.379553,-589.646118,863.025757,-227.415222,-802.017883,913.059875,-71.803474,-832.334229,915.600403,-276.562592,-583.215942,669.925903,-246.139893,-582.901001,455.466736,-234.228714,-603.365356,240.556396,-202.000229,-580.408142,100.729538,-164.930862,-635.825378,85.381691,-138.568314,-359.296112,55.212036,99.196404,-686.200439,630.141357,91.991570,-720.659180,458.761047,60.937798,-894.839111,353.623444,13.014364,-1039.594360,261.283539,-42.902828,-1058.267578,299.993408,-17.459356,-992.529724,56.587082
162,0,-204.258972,-552.899231,901.036743,3.674929,-580.847778,864.783875,-227.752930,-794.398499,913.815613,-71.991646,-824.199463,915.235229,-277.697174,-578.043884,669.877197,-246.788742,-579.776001,455.314026,-234.428070,-601.934875,240.578049,-201.832794,-580.023254,100.686546,-164.837326,-635.730225,85.422630,-137.962662,-359.229156,54.345844,99.091354,-672.659912,630.896790,92.591095,-703.167297,459.432251,62.019447,-878.303772,355.607971,14.582399,-1024.115356,264.916687,-41.546619,-1042.588013,303.680603,-14.591063,-978.475464,58.114281
163,0,-206.152161,-545.116028,901.701538,2.006095,-572.146179,866.511719,-228.044632,-786.893799,914.439026,-72.139877,-816.155090,914.811707,-278.737610,-572.951965,669.742737,-247.346405,-576.681213,455.138214,-234.549438,-600.484436,240.567215,-201.604202,-579.627686,100.632851,-164.703079,-635.631104,85.470467,-137.412613,-359.153687,53.520691,98.915520,-659.229309,631.723206,93.015862,-685.762268,460.234924,62.958210,-861.619690,357.399628,16.080494,-1008.266113,267.932770,-40.336216,-1026.837769,306.491821,-11.486024,-962.936523,59.777405
164,0,-208.015762,-537.451843,902.252563,0.374942,-563.541809,868.205688,-228.290146,-779.498047,914.934509,-72.247963,-808.196167,914.338074,-279.681671,-567.921631,669.531433,-247.812683,-573.589783,454.938782,-234.596176,-598.996887,240.529694,-201.320038,-579.215698,100.572662,-164.532196,-635.521912,85.530579,-136.926834,-359.070251,52.744049,98.670250,-645.921509,632.627380,93.267708,-668.482910,461.172516,63.758202,-844.813904,358.972351,17.512516,-992.056702,270.271423,-39.260960,-1011.018738,308.369843,-8.154393,-945.916443,61.481228
165,0,-209.845779,-529.901489,902.693359,-1.216944,-555.034546,869.862793,-228.489716,-772.204712,915.307922,-72.316048,-800.317932,913.822388,-280.528412,-562.934570,669.252380,-248.188492,-570.477478,454.716400,-234.572479,-597.457581,240.471268,-200.986633,-578.783203,100.509933,-164.329224,-635.397827,85.606987,-136.510361,-358.979767,52.023170,98.357666,-632.746887,633.614136,93.350906,-651.362549,462.245056,64.426605,-827.909058,360.300079,18.884752,-975.492554,271.880280,-38.305202,-995.118774,309.269287,-4.611485,-927.443665,63.128017
166,0,-211.638275,-522.458984,903.028687,-2.768191,-546.623230,871.480286,-228.644012,-765.006897,915.566223,-72.344696,-792.515198,913.272949,-281.277893,-557.973145,668.915222,-248.475677,-567.322754,454.472778,-234.483215,-595.855225,240.397461,-200.610947,-578.327942,100.448265,-164.099014,-635.255859,85.702370,-136.164841,-358.883514,51.364338,97.980446,-619.713440,634.686279,93.271912,-634.429993,463.449188,64.973282,-810.923462,361.357544,20.205496,-958.574646,272.716705,-37.449329,-979.114136,309.157288,-0.877048,-907.568726,64.625389
167,0,-213.389587,-515.117737,903.264343,-4.277577,-538.306458,873.055847,-228.754196,-757.897339,915.716980,-72.334892,-784.783264,912.697327,-281.931152,-553.020996,668.529175,-248.676987,-564.106934,454.210205,-234.333740,-594.181580,240.313309,-200.200150,-577.849365,100.390755,-163.846603,-635.094360,85.818199,-135.888931,-358.782837,50.772236,97.541840,-606.827759,635.844849,93.038994,-617.708923,464.778198,65.410332,-793.871338,362.120789,21.484602,-941.300049,272.748810,-36.670956,-962.970032,308.014252,3.025544,-886.360291,65.893585
168,0,-215.096191,-507.871155,903.406677,-5.743957,-530.082153,874.587280,-228.821823,-750.868530,915.768799,-72.288048,-777.117065,912.102722,-282.490204,-548.063354,668.103149,-248.796097,-560.815125,453.931335,-234.129807,-592.431580,240.223251,-199.761566,-577.348450,100.339928,-163.577103,-634.912781,85.954849,-135.678741,-358.678955,50.249603,97.045418,-594.095154,637.088379,92.661934,-601.218689,466.222382,65.751595,-776.762695,362.568329,22.733000,-923.662170,271.956360,-35.946030,-946.643555,305.834106,7.070055,-863.900452,66.871307
169,0,-216.754700,-500.712158,903.462585,-7.166217,-521.947815,876.072449,-228.848938,-743.913147,915.730469,-72.205994,-769.512329,911.495789,-282.957581,-543.087036,667.645386,-248.837463,-557.435120,453.638947,-233.877472,-590.603394,240.131165,-199.302475,-576.827576,100.297676,-163.295609,-634.711853,86.111763,-135.528366,-358.573151,49.797024,96.495117,-581.520264,638.413452,92.151703,-584.974854,467.769165,66.012215,-759.604126,362.681641,23.962202,-905.651794,270.331451,-35.249939,-930.085815,302.624420,11.227989,-840.281006,67.519867
170,0,-218.361954,-493.633698,903.438843,-8.543236,-513.900391,877.508911,-228.837845,-737.023682,915.611023,-72.090935,-761.964783,910.882629,-283.336853,-538.081116,667.163147,-248.806290,-553.958130,453.335632,-233.582977,-588.697998,240.040176,-198.829971,-576.289917,100.265320,-163.006989,-634.493164,86.287582,-135.430588,-358.466431,49.412941,95.895149,-569.107117,639.814453,91.520164,-568.989075,469.403656,66.208046,-742.398682,362.445984,25.183847,-887.257324,267.878632,-34.558430,-913.244690,298.406311,15.468972,-815.598938,67.824974
171,0,-219.914978,-486.628754,903.342590,-9.873871,-505.936737,878.894226,-228.791229,-730.192688,915.419556,-71.945366,-754.470459,910.268372,-283.631866,-533.036621,666.662537,-248.708450,-550.378662,453.023743,-233.252640,-586.718872,239.952744,-198.350647,-575.739258,100.243591,-162.715851,-634.258911,86.480438,-135.377319,-358.359680,49.093792,95.249985,-556.860046,641.283936,90.779839,-553.270569,471.108704,66.355263,-725.146790,361.851044,26.409271,-868.466003,264.614929,-33.848442,-896.067017,293.213928,19.760895,-789.953552,67.796516
172,0,-221.410950,-479.690491,903.180359,-11.156940,-498.053253,880.225464,-228.712006,-723.413269,915.165039,-71.772057,-747.025757,909.657410,-283.847015,-527.947144,666.148743,-248.550354,-546.694214,452.704987,-232.892822,-584.671936,239.870667,-197.870773,-575.180298,100.232681,-162.426483,-634.011719,86.688087,-135.360153,-358.253815,48.834332,94.564423,-544.783203,642.812317,89.943611,-537.826050,472.865601,66.469849,-707.846497,360.891449,27.649126,-849.264709,260.569580,-33.098679,-878.501770,287.094299,24.069893,-763.443359,67.466202
173,0,-222.847321,-472.812225,902.958008,-12.391249,-490.246094,881.499573,-228.603165,-716.678711,914.856079,-71.573860,-739.627197,909.053345,-283.987213,-522.808228,665.625427,-248.338806,-542.905334,452.380615,-232.509735,-582.564697,239.795135,-197.395920,-574.617371,100.232414,-162.142670,-633.754578,86.908066,-135.370834,-358.149445,48.627991,93.843513,-532.881531,644.388245,89.024582,-522.660583,474.654358,66.567245,-690.494507,359.567230,28.913050,-829.640808,255.783234,-32.290081,-860.501587,280.106140,28.360216,-736.164856,66.883842
174,0,-224.221878,-465.987823,902.681152,-13.575588,-482.511108,882.712891,-228.467819,-709.982788,914.500671,-71.353706,-732.271606,908.458984,-284.057587,-517.617920,665.095459,-248.080902,-539.015442,452.051147,-232.109390,-580.406372,239.726761,-196.930954,-574.055237,100.242157,-161.867661,-633.490295,87.137856,-135.401718,-358.047180,48.467323,93.092697,-521.160461,645.999146,88.035904,-507.777863,476.453888,66.661942,-673.086365,357.883881,30.209393,-809.583374,250.307236,-31.406116,-842.025085,272.319366,32.594154,-708.211914,66.112404
175,0,-225.532669,-459.211304,902.354553,-14.708777,-474.843994,883.861084,-228.308929,-703.319580,914.106323,-71.114380,-724.956299,907.876404,-284.063629,-512.376343,664.560059,-247.783890,-535.030334,451.716339,-231.697678,-578.206848,239.665710,-196.480118,-573.498108,100.261093,-161.604233,-633.222107,87.375038,-135.445923,-357.947510,48.344410,92.317802,-509.626038,647.630310,86.990639,-493.181274,478.242889,66.767242,-655.617065,355.852814,31.545010,-789.083496,244.202621,-30.432936,-823.038513,263.813751,36.732098,-679.674805,65.222717
176,0,-226.778046,-452.477173,901.981689,-15.789689,-467.240265,884.939514,-228.129303,-696.683838,913.679993,-70.858543,-717.678345,907.306885,-284.010925,-507.085632,664.019714,-247.454987,-530.958313,451.375458,-231.279999,-575.976624,239.611694,-196.046707,-572.950012,100.288170,-161.354385,-632.952454,87.617348,-135.497711,-357.850647,48.251331,91.525108,-498.284851,649.266296,85.901665,-478.873810,479.999786,66.895012,-638.081970,353.490936,32.925117,-768.135437,237.538910,-29.359459,-803.516113,254.677597,40.732788,-650.640869,64.288254
177,0,-227.956787,-445.780548,901.565796,-16.817291,-459.695282,885.943115,-227.931473,-690.070618,913.227966,-70.588516,-710.435242,906.751099,-283.905273,-501.749573,663.473755,-247.101303,-526.809387,451.027069,-230.861435,-573.726379,239.564072,-195.633377,-572.414185,100.322266,-161.119598,-632.683838,87.862785,-135.552399,-357.756744,48.180473,90.721283,-487.144104,650.890320,84.781502,-464.858612,481.703278,67.055504,-620.477051,350.820831,34.353180,-746.737000,230.392700,-28.177353,-783.441589,245.006439,44.553928,-621.194580,63.380421
178,0,-229.067993,-439.116791,901.108521,-17.790668,-452.204041,886.865967,-227.717621,-683.475708,912.755554,-70.306198,-703.224365,906.208679,-283.752533,-496.373810,662.920654,-246.729736,-522.595520,450.669250,-230.446686,-571.466492,239.521942,-195.241913,-571.893433,100.362251,-160.900558,-632.418213,88.109627,-135.606628,-357.665771,48.124859,89.913460,-476.211578,652.484680,83.642326,-451.139282,483.332794,67.257195,-602.799683,347.870239,35.830875,-724.890076,222.846558,-26.880972,-762.808105,234.901367,48.152962,-591.418091,62.564850
179,0,-230.111176,-432.481812,900.610901,-18.709064,-444.761719,887.701904,-227.489395,-676.895325,912.267456,-70.013000,-696.043152,905.679260,-283.558594,-490.964996,662.358215,-246.346802,-518.329529,450.299744,-230.039841,-569.206970,239.484161,-194.873337,-571.390076,100.407028,-160.697372,-632.157288,88.356514,-135.658096,-357.577606,48.078377,89.109131,-465.495087,654.030945,82.495758,-437.719879,484.868713,67.506821,-585.048706,344.671417,37.358101,-702.600769,214.987518,-25.467236,-741.617676,224.467438,51.488125,-561.390808,61.898746
180,0,-231.086243,-425.872040,900.073181,-19.571901,-437.363068,888.444397,-227.247925,-670.325928,911.767700,-69.709785,-688.888977,905.161499,-283.329437,-485.531128,661.783997,-245.958588,-514.024902,449.915894,-229.644470,-566.956848,239.449493,-194.528015,-570.905762,100.455627,-160.509430,-631.902039,88.602386,-135.705597,-357.491913,48.035900,88.316093,-455.002655,655.510254,81.352859,-424.605194,486.292694,67.809235,-567.225098,341.260986,38.933079,-679.880127,206.905746,-23.935482,-719.881592,213.811951,54.519573,-531.190247,61.429413
181,0,-231.993423,-419.284149,899.494385,-20.378799,-430.002960,889.086548,-226.993729,-663.764709,911.259644,-69.396721,-681.759216,904.653687,-283.070770,-480.080719,661.194702,-245.570633,-509.695709,449.514984,-229.263702,-564.724304,239.416611,-194.205612,-570.441040,100.507248,-160.335587,-631.653137,88.846535,-135.748764,-357.408386,47.993382,87.542320,-444.742218,656.903381,80.223976,-411.800537,487.588104,68.167519,-549.332642,337.678894,40.552410,-656.743774,198.693268,-22.287277,-697.618835,203.042664,57.210552,-500.890686,61.194027
182,0,-232.833282,-412.715210,898.873291,-21.129580,-422.676056,889.621155,-226.726608,-657.209106,910.745667,-69.073273,-674.651062,904.153625,-282.788300,-474.622864,660.587219,-245.187897,-505.355957,449.094299,-228.899979,-562.516724,239.384186,-193.905258,-569.996643,100.561295,-160.174118,-631.410706,89.088585,-135.788025,-357.326660,47.947826,86.795799,-434.721100,658.191284,79.118614,-399.311707,488.740082,68.582954,-531.377319,333.967743,42.211273,-633.211670,190.442581,-20.526196,-674.856201,192.266144,59.528389,-470.563904,61.220371
183,0,-233.606674,-406.162598,898.207520,-21.824274,-415.376984,890.040955,-226.445663,-650.656494,910.228149,-68.738228,-667.561462,903.659058,-282.487518,-469.166992,659.958374,-244.814697,-501.019348,448.651154,-228.555252,-560.340088,239.350983,-193.625656,-569.572327,100.617393,-160.022812,-631.174561,89.328461,-135.824265,-357.246429,47.897274,86.084366,-424.946014,659.354736,78.045326,-387.144775,489.736023,69.055107,-513.368530,330.171936,43.903561,-609.309021,182.245331,-18.657568,-651.626221,181.586121,61.445305,-440.278107,61.528404
184,0,-234.314789,-399.623871,897.494629,-22.463108,-408.100433,890.338928,-226.149261,-644.105042,909.708252,-68.389580,-660.487305,903.166992,-282.173462,-463.722351,659.304993,-244.454620,-496.698944,448.183350,-228.230911,-558.199341,239.315964,-193.365082,-569.167542,100.675430,-159.879089,-630.944031,89.566391,-135.858810,-357.167542,47.840683,85.415474,-415.422485,660.375549,77.011574,-375.305481,490.565521,69.581940,-495.318787,326.336700,45.622112,-585.065186,174.191101,-16.688250,-627.967163,171.101776,62.939003,-410.097900,62.132481
185,0,-234.958862,-393.096741,896.731445,-23.046482,-400.840851,890.508362,-225.834976,-637.552429,909.187134,-68.024582,-653.424927,902.674622,-281.850952,-458.298126,658.624329,-244.110519,-492.407227,447.688965,-227.927826,-556.098450,239.278229,-193.121475,-568.781372,100.735550,-159.740067,-630.718018,89.802872,-135.893127,-357.089966,47.777824,84.796021,-406.154907,661.235962,76.023598,-363.799286,491.220734,70.159859,-477.243805,322.507324,47.358891,-560.514587,166.366196,-14.626367,-603.921570,160.906372,63.992908,-380.083832,63.043861
186,0,-235.540421,-386.579041,895.914734,-23.574966,-393.592834,890.542664,-225.499695,-630.996826,908.665283,-67.639786,-646.370605,902.178528,-281.524292,-452.903046,657.914124,-243.784576,-488.155792,447.166565,-227.646408,-554.040344,239.237198,-192.892715,-568.412659,100.798149,-159.602692,-630.495300,90.038651,-135.928772,-357.013885,47.709110,84.232071,-397.145660,661.919678,75.086349,-352.630493,491.696442,70.783813,-459.162659,318.727814,49.105122,-535.695862,158.852081,-12.481113,-579.535828,151.085785,64.596275,-350.292816,64.273346
187,0,-236.060974,-380.068481,895.041138,-24.049248,-386.350830,890.436218,-225.139465,-624.436035,908.143188,-67.230995,-639.320313,901.675354,-281.197266,-447.545258,657.172363,-243.478058,-483.955261,446.615448,-227.386612,-552.027100,239.192688,-192.676453,-568.060242,100.863884,-159.463791,-630.274536,90.274727,-135.967163,-356.939575,47.635498,83.728699,-388.395172,662.411560,74.203323,-341.802124,491.989807,71.447433,-441.097900,315.040405,50.851467,-510.652588,151.724396,-10.262610,-554.859497,141.717209,64.744003,-320.778290,65.833603
188,0,-236.522110,-373.562775,894.107544,-24.470118,-379.109375,890.184265,-224.749741,-617.867859,907.620605,-66.793404,-632.269714,901.161682,-280.872986,-442.232208,656.398010,-243.191559,-479.815277,446.035706,-227.147980,-550.060181,239.144928,-192.470428,-567.722412,100.933609,-159.320328,-630.053894,90.512352,-136.009659,-356.867706,47.558304,83.289841,-379.901306,662.698669,73.376534,-331.314972,492.100952,72.143082,-423.075348,311.484253,52.588097,-485.433258,145.051392,-7.981853,-529.945129,132.868073,64.436646,-291.591034,67.741203
189,0,-236.925385,-367.059601,893.110779,-24.838413,-371.863007,889.782898,-224.325256,-611.289978,907.097412,-66.321617,-625.214050,900.633972,-280.553833,-436.970612,655.590271,-242.924820,-475.744476,445.428101,-226.929688,-548.140076,239.094574,-192.272430,-567.397949,101.008476,-159.169327,-629.831665,90.752960,-136.057312,-356.798767,47.479065,82.918045,-371.659332,662.769958,72.606544,-321.167633,492.032196,72.861992,-405.124023,308.094482,54.304695,-460.091553,138.892639,-5.650754,-504.848236,124.594849,63.680149,-262.780182,70.017731
190,0,-237.272247,-360.556244,892.048218,-25.155010,-364.606018,889.229675,-223.860153,-604.699707,906.573181,-65.809723,-618.148193,900.088806,-280.241425,-431.766144,654.749634,-242.676941,-471.750641,444.794312,-226.730621,-546.267090,239.042831,-192.080368,-567.085388,101.089760,-159.008240,-629.606384,90.998260,-136.110886,-356.733521,47.399418,82.614525,-363.661133,662.617126,71.892365,-311.355530,491.788422,73.594406,-387.275909,304.901611,55.990475,-434.686707,133.297745,-3.282305,-479.627625,116.942345,62.486073,-234.394348,72.690132
191,0,-237.564026,-354.049866,890.917969,-25.420750,-357.332947,888.523499,-223.348145,-598.094055,906.047424,-65.251396,-611.066895,899.522705,-279.936493,-426.623566,653.876770,-242.446136,-467.840302,444.136871,-226.549316,-544.441223,238.991486,-191.892349,-566.783508,101.178970,-158.834839,-629.376160,91.250183,-136.170837,-356.672668,47.320969,82.379036,-355.895386,662.234558,71.231667,-301.870697,491.376678,74.329651,-369.565735,301.930573,57.634071,-409.283752,128.305023,-0.890830,-454.346039,109.942886,60.871723,-206.483002,75.789726
192,0,-237.801880,-347.537231,889.718384,-25.636417,-350.037994,887.665161,-222.782440,-591.469666,905.519531,-64.639954,-603.964233,898.932556,-279.638824,-421.546356,652.973572,-242.229965,-464.019196,443.459229,-226.384048,-542.661926,238.942856,-191.706818,-566.490967,101.277786,-158.647552,-629.139709,91.510849,-136.237228,-356.616852,47.245209,82.209923,-348.347015,661.619812,70.620804,-292.701477,490.805908,75.056313,-352.030518,299.200256,59.223442,-383.953979,123.940353,1.507691,-429.070831,103.615860,58.860622,-179.098007,79.350258
193,0,-237.986710,-341.014893,888.448914,-25.802711,-342.715515,886.656982,-222.156006,-584.822815,904.989136,-63.968571,-596.834106,898.315491,-279.347260,-416.537048,652.042358,-242.025330,-460.291870,442.765778,-226.232864,-540.928345,238.899918,-191.522491,-566.206604,101.387985,-158.445389,-628.895691,91.782677,-136.309845,-356.566528,47.173370,82.104233,-340.997162,660.773804,70.055099,-283.832214,490.086761,75.762390,-334.709106,296.722839,60.745804,-358.774902,120.216293,3.895276,-403.874817,97.967484,56.482994,-152.294571,83.404388
